"geneset","nBait","mean.pval","median.pval","median.CIlower","median.CIupper","nIter","num","sd.pval","se.pval","mean.OR","median.OR","min.OR","sd.OR","se.OR","SElower.OR","SEupper.OR","SElower.pval","SEupper.pval","SDupper.OR","SDlower.OR","log10.median.pval","log10.SElower.pval","log10.SEupper.pval"
"prey",32,0.0370989320658328,0.0225254228264494,1.09174915100353,2.72016797250551,1000,1000,0.0417495132768115,0.00132023553158164,1.7375152926002,1.70202729761642,1.18942648315425,0.260793389967309,0.00824701111013203,1.69378028650629,1.69378028650629,0.0212051872948678,0.023845658358031,1.69378028650629,1.69378028650629,1.64732704809717,1.67355788728028,1.62259068256906
"prey",33,0.0343180434439224,0.0192075276492424,1.10706128908019,2.7363374187191,1000,1000,0.0419738176006439,0.00132732865710498,1.74641823325497,1.72149223162898,1.16115614137594,0.255626540375307,0.00808362097974963,1.71340861064923,1.71340861064923,0.0178801989921374,0.0205348563063473,1.71340861064923,1.71340861064923,1.71652853297237,1.74762765216727,1.68750833179639
"prey",34,0.0347553139429628,0.0214012839512874,1.09639115660367,2.65578398491659,1000,1000,0.0405858879927278,0.00128343846917499,1.719071434085,1.68647979336701,1.08040198489587,0.243049424499174,0.0076858976541052,1.6787938957129,1.6787938957129,0.0201178454821124,0.0226847224204624,1.6787938957129,1.6787938957129,1.66956017075211,1.69641853183341,1.64426653057028
"prey",35,0.0312053545420406,0.0189620353591962,1.10706128908019,2.68343215527439,1000,1000,0.038099907491223,0.00120482486313976,1.73876112487558,1.70996982273901,1.11853078578698,0.245424800663268,0.00776101364388731,1.70220880909512,1.70220880909512,0.0177572104960564,0.0201668602223359,1.70220880909512,1.70220880909512,1.72211504791435,1.75062525710023,1.69536171181484
"prey",36,0.0319916044084035,0.0174851281294237,1.11178888962517,2.6732663170756,1000,1000,0.0394101485407051,0.00124625832314189,1.73196764757278,1.70426621539192,1.15848881592874,0.246299331749965,0.00778866874507314,1.69647754664684,1.69647754664684,0.0162388698062818,0.0187313864525655,1.69647754664684,1.69647754664684,1.75733118087274,1.78944420009334,1.72743007599294
"prey",37,0.0324103331725492,0.0180391099583428,1.1087475262289,2.62277006062502,1000,1000,0.0411212582473095,0.00130036836313481,1.71478449336439,1.6901688825233,1.11824004006259,0.239586529956888,0.00757639131359929,1.6825924912097,1.6825924912097,0.016738741595208,0.0193394783214776,1.6825924912097,1.6825924912097,1.74378489416193,1.7762771950166,1.71355524510096
"prey",38,0.030021794638137,0.0174668192715714,1.11161733241636,2.61489307485119,1000,1000,0.0359228601869682,0.00113598058258602,1.71104989515402,1.68589528737832,1.17340989766581,0.220153430561919,0.00696186275275386,1.67893342462557,1.67893342462557,0.0163308386889854,0.0186027998541574,1.67893342462557,1.67893342462557,1.75778617335549,1.78699151099846,1.73042168644334
"prey",39,0.0266148341142178,0.0163450697182837,1.11635962573497,2.61736038952704,1000,1000,0.0303329839280222,0.000959213174418311,1.72490851957608,1.69668356501876,1.22801626089048,0.21749107785011,0.00687767176771346,1.68980589325105,1.68980589325105,0.0153858565438654,0.017304282892702,1.68980589325105,1.68980589325105,1.78661322263936,1.81287832119621,1.76184639360739
"prey",40,0.0259794964636802,0.0158956610750415,1.12064656151917,2.59067084709282,1000,1000,0.0300583269636503,0.000950527758591883,1.71231476207449,1.68647979336701,1.2390884933849,0.209528772313535,0.00662588155849597,1.67985391180851,1.67985391180851,0.0149451333164497,0.0168461888336334,1.67985391180851,1.67985391180851,1.79872140576289,1.82550020653034,1.77349833548911
"prey",41,0.0295203034944298,0.0158956610750415,1.11635962573497,2.55369900242816,1000,1000,0.03698545151931,0.00116958267090755,1.69716966676073,1.67427468370496,1.15419384203977,0.220839350472033,0.00698355344483805,1.66729113026013,1.66729113026013,0.014726078404134,0.0170652437459491,1.66729113026013,1.66729113026013,1.79872140576289,1.83191289159583,1.76788750423476
"prey",42,0.0257192733552863,0.0142844364995126,1.12706623916875,2.57216509760421,1000,1000,0.0320998894296473,0.00101508763237249,1.70536411628754,1.69078205881028,1.20070424494544,0.206792890437,0.00653936537710571,1.68424269343317,1.68424269343317,0.0132693488671401,0.0152995241318851,1.68424269343317,1.68424269343317,1.84513688723638,1.8771503876364,1.81532207703275
"prey",43,0.0250421157179475,0.0162431963696752,1.11635962573497,2.52138885577906,1000,1000,0.0280541599312816,0.000887150432254827,1.69478703612397,1.66888452453307,1.21508275059728,0.212013285602228,0.00670444876718823,1.66218007576589,1.66218007576589,0.0153560459374204,0.0171303468019301,1.66218007576589,1.66218007576589,1.78932850532144,1.81372059736615,1.76623384470291
"prey",44,0.0227785940460919,0.014241912463656,1.12890267821667,2.54412040934956,1000,1000,0.0278079776618984,0.000879365465346825,1.70231226333054,1.68012155082627,1.18089807378596,0.194744519285267,0.00615836242776031,1.67396318839851,1.67396318839851,0.0133625469983091,0.0151212779290028,1.67396318839851,1.67396318839851,1.84643168790115,1.87411075429427,1.82041150420111
"prey",45,0.0236069049532482,0.0131235760973708,1.13697604444466,2.53111248531158,1000,1000,0.0273821789392542,0.000865900527463367,1.69628035476638,1.68022821029823,1.2624375733903,0.197773973591496,0.00625416218451118,1.67397404811372,1.67397404811372,0.0122576755699074,0.0139894766248342,1.67397404811372,1.67397404811372,1.88194780613923,1.91159187752328,1.8541985330563
"prey",46,0.0218850346770055,0.0133343113228886,1.13303488070066,2.51866767941434,1000,1000,0.0248697762242441,0.000786451377673137,1.69342825988968,1.67427468370496,1.2403978165623,0.18828350653794,0.00595404726503096,1.66832063643993,1.66832063643993,0.0125478599452155,0.0141207627005618,1.66832063643993,1.66832063643993,1.87502940939988,1.90143033738898,1.85014184523183
"prey",47,0.0219877703947564,0.0131235760973708,1.13318170111785,2.5064512517764,1000,1000,0.0271927095686591,0.000859908979884175,1.69042277580718,1.67427468370496,1.20979159040274,0.185662829848286,0.00587117419152877,1.66840350951344,1.66840350951344,0.0122636671174866,0.013983485077255,1.66840350951344,1.66840350951344,1.88194780613923,1.91137964639575,1.85438457671655
"prey",48,0.0226338280681556,0.0133194495430517,1.12929826285462,2.48185453087,1000,1000,0.0265191076358668,0.000838607816445022,1.67564293512263,1.66035550156466,1.16428073570016,0.184618628439235,0.00583815364364319,1.65451734792101,1.65451734792101,0.0124808417266067,0.0141580573594967,1.65451734792101,1.65451734792101,1.87551372301519,1.90375612419739,1.84899633251695
"prey",49,0.0196272140554787,0.0124837742049231,1.13332852153503,2.48185453087,1000,1000,0.0219554932979504,0.000694293659740851,1.68468954926318,1.66543736902466,1.23036992356524,0.174411975783252,0.00551539094685207,1.6599219780778,1.6599219780778,0.0117894805451822,0.0131780678646639,1.6599219780778,1.6599219780778,1.90365409505659,1.92850532987784,1.88014826024476
"prey",50,0.0187284479660102,0.010556312569341,1.15128263515738,2.49425882232265,1000,1000,0.0225432009840098,0.000712878608604201,1.69216232430619,1.68022821029823,1.25514140978744,0.177357959194788,0.00560855112214732,1.67461965917608,1.67461965917608,0.0098434339607368,0.0112691911779452,1.67461965917608,1.67461965917608,1.97648775892847,2.00685336802861,1.9481072533914
"prey",51,0.0194471787333991,0.0124481122743374,1.13697604444466,2.44816981903374,1000,1000,0.0218260885644004,0.000690201522760599,1.67658992290013,1.65771405841334,1.26196922534555,0.17449230202029,0.00551793108550115,1.65219612732784,1.65219612732784,0.0117579107515768,0.013138313797098,1.65219612732784,1.65219612732784,1.90489650326688,1.92966984064675,1.88146036960172
"prey",52,0.01804293379448,0.0109401646708595,1.14417157186607,2.46079924126164,1000,1000,0.0200759357814289,0.000634856832285876,1.68083705426469,1.66390394663457,1.23242449278155,0.171897096920688,0.00543586349440091,1.65846808314017,1.65846808314017,0.0103053078385736,0.0115750215031454,1.65846808314017,1.65846808314017,1.96097614097266,1.98693903051291,1.93647819351185
"prey",53,0.0183330990534874,0.0109519468345866,1.13938666951726,2.43451101002938,1000,1000,0.0214255818845164,0.000677536389495146,1.67307985954511,1.655013434432,1.21339053885663,0.168821167951771,0.0053385940797742,1.64967484035222,1.64967484035222,0.0102744104450914,0.0116294832240817,1.64967484035222,1.64967484035222,1.96050867311929,1.98824308894477,1.93443958345867
"prey",54,0.0173810113738849,0.0108168008680785,1.14475880124244,2.44108294214152,1000,1000,0.0207857934886173,0.00065730450397928,1.67840475736312,1.66131814340381,1.2403978165623,0.16684758491553,0.00527618390431427,1.6560419594995,1.6560419594995,0.0101594963640992,0.0114741053720577,1.6560419594995,1.6560419594995,1.96590116536407,1.9931278207641,1.94028116610661
"prey",55,0.0172536829472131,0.010138811820618,1.15171072796042,2.44816981903374,1000,1000,0.0209146266083081,0.000661378564942158,1.67535560750384,1.66312064369634,1.17440749600151,0.165699960025799,0.00523989281880376,1.65788075087753,1.65788075087753,0.00947743325567587,0.0108001903855602,1.65788075087753,1.65788075087753,1.99401293750608,2.02330926538675,1.96656858871032
"prey",56,0.0170316433829158,0.0102406988250517,1.14836835567255,2.41952904385637,1000,1000,0.0196931586895518,0.000622752357821204,1.66732319845635,1.655013434432,1.1806378943211,0.159820845669603,0.00505397889890205,1.6499594555331,1.6499594555331,0.00961794646723046,0.0108634511828729,1.6499594555331,1.6499594555331,1.98967040610352,2.01691764450604,1.96403218288964
"prey",57,0.0154583268436461,0.00958549810652522,1.14836835567255,2.42697200051483,1000,1000,0.0173290496959472,0.000547992667254414,1.67014534859075,1.65951564311129,1.29697340939024,0.155681190878931,0.00492307152024852,1.65459257159104,1.65459257159104,0.00903750543927081,0.0101334907737796,1.65459257159104,1.65459257159104,2.01838531426275,2.04395142831489,1.99424092357941
"prey",58,0.0150622372484049,0.00842578440510312,1.1586542150279,2.42697200051483,1000,1000,0.0177580296012989,0.000561558202967962,1.67750639815011,1.66697079141474,1.24860832933413,0.157319232018946,0.00497487092928358,1.66199592048545,1.66199592048545,0.00786422620213516,0.00898734260807108,1.66199592048545,1.66199592048545,2.07438965758419,2.10434400319649,2.04636870217732
"prey",59,0.0136887438680551,0.00839703494770017,1.15854037789967,2.41952904385637,1000,1000,0.0153932329521846,0.000486776766824612,1.67487274367496,1.66697079141474,1.27468745180005,0.147347272505621,0.00465952988131267,1.66231126153343,1.66231126153343,0.00791025818087555,0.00888381171452478,1.66231126153343,1.66231126153343,2.07587403931605,2.10180934144547,2.05140065455957
"prey",60,0.0142194898766774,0.00940433587542947,1.15188436398547,2.39278581721565,1000,1000,0.0152650490388227,0.000482723235568438,1.66501033570746,1.64998386802004,1.26777035577788,0.144887445723057,0.00458174332848883,1.64540212469155,1.64540212469155,0.00892161263986103,0.00988705911099791,1.64540212469155,1.64540212469155,2.02667186846237,2.04955663695888,2.00493286935317
"prey",61,0.0132823221828084,0.00890435985298019,1.15531152387839,2.39278581721565,1000,1000,0.014346926996598,0.000453689667334084,1.66767713028449,1.65200042391917,1.32820994005681,0.142230780753381,0.00449773220564724,1.64750269171352,1.64750269171352,0.00845067018564611,0.00935804952031428,1.64750269171352,1.64750269171352,2.05039729712285,2.07310884769097,2.02881466096663
"prey",62,0.0129698071150377,0.00838753503008715,1.15854037789967,2.39532350002914,1000,1000,0.014825111153177,0.000468811178092047,1.66988666245675,1.65613600948928,1.26196922534555,0.143677517184719,0.00454348202861696,1.65159252746066,1.65159252746066,0.00791872385199511,0.0088563462081792,1.65159252746066,1.65159252746066,2.07636565301171,2.10134480183127,2.05274541455899
"prey",63,0.0126974911268198,0.00820132281942302,1.16191652577678,2.39278581721565,1000,1000,0.0145073633473064,0.000458763110211325,1.66892467981982,1.65771405841334,1.26196922534555,0.139859983869537,0.00442276102542145,1.65329129738792,1.65329129738792,0.00774255970921169,0.00866008592963434,1.65329129738792,1.65329129738792,2.0861160931233,2.11111543675824,2.0624777986777
"prey",64,0.0118013443709723,0.00721959569384995,1.17125525653152,2.40672043611364,1000,1000,0.0133871893330289,0.000423340097602817,1.67323580973022,1.66697079141474,1.31354758119457,0.13878812743234,0.0043888659487589,1.66258192546598,1.66258192546598,0.00679625559624713,0.00764293579145276,1.66258192546598,1.66258192546598,2.1414871227692,2.16773029637857,2.11673978892149
"prey",65,0.0114575009846554,0.00785874420897516,1.16183175208476,2.36649653743507,1000,1000,0.012451977465402,0.000393766101637608,1.66508513861671,1.64733485997785,1.30046466535678,0.134564744200464,0.00425531084431399,1.64307954913353,1.64307954913353,0.00746497810733755,0.00825251031061276,1.64307954913353,1.64307954913353,2.10464684666861,2.12697146159956,2.08341392439366
"prey",66,0.0116848649056216,0.00741701878529342,1.16510227725046,2.3701408977465,1000,1000,0.013198250168816,0.000417365316621605,1.66600768018876,1.65296404517041,1.25513835357493,0.138241207384556,0.00437157081826885,1.64859247435214,1.64859247435214,0.00699965346867181,0.00783438410191502,1.64859247435214,1.64859247435214,2.12977062103689,2.15492346003844,2.10599513980208
"prey",67,0.0103895963779513,0.006882591422285,1.17125525653152,2.3831566230288,1000,1000,0.0106212115881796,0.000335872201292219,1.6700619011074,1.66312064369634,1.34816251838479,0.129573908651796,0.00409748676670273,1.65902315692963,1.65902315692963,0.00654671922099278,0.00721846362357722,1.65902315692963,1.65902315692963,2.16224801111077,2.18397628492012,2.14155522774963
"prey",68,0.0101903067374883,0.00685938738857207,1.17125525653152,2.36287100205712,1000,1000,0.0101281580770238,0.000320280480256263,1.6654701521717,1.65613600948928,1.34816251838479,0.125820808013798,0.00397880330366369,1.65215720618561,1.65215720618561,0.0065391069083158,0.00717966786882833,1.65215720618561,1.65215720618561,2.1637146693724,2.18448156226836,2.14389564573979
"prey",69,0.0097474387499429,0.00681565695229083,1.17125525653152,2.35199227717273,1000,1000,0.00925065963901633,0.000292531543182826,1.66238169997313,1.65051033534398,1.36410722597814,0.120944376858883,0.00382459701063832,1.64668573833335,1.64668573833335,0.006523125409108,0.00710818849547366,1.64668573833335,1.64668573833335,2.16649227673261,2.18554427195122,2.14824106406051
"prey",70,0.00949944706945683,0.00635099397737874,1.17719424267404,2.36649653743507,1000,1000,0.00970058323365914,0.000306759376504042,1.6667094948151,1.66312064369634,1.35248931323248,0.121038022697383,0.00382755835206886,1.65929308534427,1.65929308534427,0.00604423460087469,0.00665775335388278,1.65929308534427,1.65929308534427,2.19715829910039,2.21865868730323,2.17667229794953
"prey",71,0.00888039572609627,0.00602666621739626,1.18006947262074,2.36287100205712,1000,1000,0.00887037067172149,0.000280505750125977,1.66786102063133,1.66098103236978,1.33759918672961,0.116215736958884,0.00367506428745084,1.65730596808233,1.65730596808233,0.00574616046727028,0.00630717196752223,1.65730596808233,1.65730596808233,2.21992286095571,2.24062225006755,2.20016532763554
"prey",72,0.00831156682083873,0.0056391270782133,1.18288537935702,2.35942149838363,1000,1000,0.00818575500430247,0.000258856301817172,1.66898995089077,1.66390011909156,1.38813053438661,0.111907269884043,0.00353881859564743,1.66036130049591,1.66036130049591,0.00538027077639613,0.00589798338003047,1.66036130049591,1.66036130049591,2.2487881184379,2.26919586676197,2.22929645558402
"prey",73,0.00844866245391962,0.00563493927378426,1.18174303678218,2.350575540423,1000,1000,0.0086706678626291,0.000274190592807319,1.66624193231459,1.65613600948928,1.33759918672961,0.112456457263939,0.00355618542547433,1.6525798240638,1.6525798240638,0.00536074868097694,0.00590912986659158,1.6525798240638,1.6525798240638,2.24911075986677,2.27077455259998,2.22847646530476
"prey",74,0.0077845007866737,0.00527659997499276,1.1856444244523,2.35641525615305,1000,1000,0.00815423299347154,0.00025785948831063,1.67134891505621,1.66390011909156,1.34363682353471,0.11067494518883,0.00349984906710997,1.66040027002445,1.66040027002445,0.00501874048668213,0.00553445946330339,1.66040027002445,1.66040027002445,2.2776458289304,2.29940526060721,2.2569247891607
"prey",75,0.00811855253087598,0.00558351500626977,1.18288537935702,2.33647090842643,1000,1000,0.00791320968448311,0.00025023766205469,1.66205810988,1.65296404517041,1.37922861557973,0.109649217946745,0.00346741272367926,1.64949663244673,1.64949663244673,0.00533327734421508,0.00583375266832446,1.64949663244673,1.64949663244673,2.25309231231333,2.27300583129363,2.23405198746298
"prey",76,0.00712734424803808,0.00504102926863432,1.1891136925613,2.34519620030582,1000,1000,0.00675808634880194,0.000213709454863052,1.67030853279254,1.66098103236978,1.37199086676132,0.104151670547665,0.00329356501042098,1.65768746735936,1.65768746735936,0.00482731981377127,0.00525473872349737,1.65768746735936,1.65768746735936,2.29748078100472,2.31629392787385,2.27944887312086
"prey",77,0.00736365941052415,0.00558351500626977,1.18288537935702,2.33256447046862,1000,1000,0.00659655818851487,0.000208601485935414,1.66143954240135,1.64998386802004,1.4008706410664,0.103137694876245,0.00326150028428411,1.64672236773575,1.64672236773575,0.00537491352033436,0.00579211649220519,1.64672236773575,1.64672236773575,2.25309231231333,2.26962851893677,2.2371627121056
"prey",78,0.0066089151173388,0.00490613255774642,1.18987844729338,2.33738084234044,1000,1000,0.00617591225053657,0.00019529949341032,1.67152941324677,1.66098103236978,1.38459910243122,0.102412335662979,0.00323856241192703,1.65774246995785,1.65774246995785,0.0047108330643361,0.00510143205115674,1.65774246995785,1.65774246995785,2.30926072186138,2.32690228538652,2.29230789358559
"prey",79,0.0063217100379516,0.00459805530258985,1.19757303705082,2.34519620030582,1000,1000,0.00634662666494695,0.000200697957199907,1.6719678501647,1.66699390211594,1.37160659817445,0.0976680207243523,0.00308853400049481,1.66390536811544,1.66390536811544,0.00439735734538995,0.00479875325978976,1.66390536811544,1.66390536811544,2.33742580960759,2.35680824058338,2.3188715798585
"prey",80,0.00641861371092435,0.00459805530258985,1.19505435866752,2.3425946917939,1000,1000,0.00609178017949421,0.000192639003722711,1.67047208552146,1.66390011909156,1.40375689855006,0.101574303931516,0.00321206152169787,1.66068805756986,1.66068805756986,0.00440541629886714,0.00479069430631256,1.66068805756986,1.66068805756986,2.33742580960759,2.35601304576313,2.31960154054182
"prey",81,0.00607666859378873,0.00452914049769895,1.19505435866752,2.33161440862401,1000,1000,0.00635545913028151,0.000200977264278024,1.66952129055285,1.66098103236978,1.3048450384125,0.0952426802275147,0.0030118379997803,1.65796919437,1.65796919437,0.00432816323342093,0.00473011776197698,1.65796919437,1.65796919437,2.34398420693264,2.36369636850289,2.32512804684356
"prey",82,0.00574981540441149,0.00433064615871502,1.19505435866752,2.32130628466227,1000,1000,0.00465376867531482,0.000147165087175395,1.66740632660643,1.65822453935798,1.45569725933507,0.0893402757662911,0.00282518758209025,1.65539935177589,1.65539935177589,0.00418348107153962,0.00447781124589041,1.65539935177589,1.65539935177589,2.36344729943694,2.37846219167038,2.34893421727685
"prey",83,0.0051846751244082,0.00398684936493776,1.20316583581854,2.33556097451242,1000,1000,0.00425771404050486,0.000134640739936738,1.67453785700466,1.67027572571963,1.43522227057144,0.0870464591871276,0.00275265073284212,1.66752307498679,1.66752307498679,0.00385220862500102,0.00412149010487449,1.66752307498679,1.66752307498679,2.3993701729687,2.41429020071852,2.38494573849978
"prey",84,0.00537302281100095,0.00403732172797191,1.20004764279859,2.3198359935032,1000,1000,0.00433961876669206,0.000137230794795578,1.66630937785038,1.66098103236978,1.43950894211903,0.0824212808543973,0.00260638975168324,1.65837464261809,1.65837464261809,0.00390009093317634,0.00417455252276749,1.65837464261809,1.65837464261809,2.39390664094998,2.40892526699496,2.37939007043382
"prey",85,0.00518225090244614,0.00403732172797191,1.20246644497664,2.3198359935032,1000,1000,0.00418884878134999,0.000132463029230866,1.66785700213029,1.66390011909156,1.43740241481167,0.082638053596325,0.00261324470767456,1.66128687438389,1.66128687438389,0.00390485869874105,0.00416978475720278,1.66128687438389,1.66128687438389,2.39390664094998,2.40839467688715,2.37988636257342
"prey",86,0.00486070717619255,0.00360234942341878,1.20548330658005,2.33161440862401,1000,1000,0.0042735412625152,0.000135141240642596,1.67262176689273,1.67027572571963,1.39475726381797,0.0823445528478564,0.00260396339907331,1.66767176232056,1.66767176232056,0.00346720818277618,0.00373749066406137,1.66767176232056,1.66767176232056,2.44341416344806,2.46002008106742,2.4274198834974
"prey",87,0.00456972332298871,0.00354342625331525,1.20485483548021,2.32956092598486,1000,1000,0.00361968374767744,0.000114464450521549,1.67421228617204,1.67027572571963,1.45569725933507,0.0788706309094225,0.00249410834168253,1.66778161737795,1.66778161737795,0.0034289618027937,0.0036578907038368,1.66778161737795,1.66778161737795,2.45057660145517,2.46483735271775,2.43676927519358
"prey",88,0.00421686902462527,0.00354342625331525,1.20776732486311,2.32130628466227,1000,1000,0.00306643333257313,9.69691362399167e-05,1.67572144004789,1.67091267080944,1.47264994792184,0.0730220822844859,0.00230916099507207,1.66860350981437,1.66860350981437,0.00344645711707533,0.00364039538955517,1.66860350981437,1.66860350981437,2.45057660145517,2.4626271208934,2.43885144432443
"prey",89,0.00396219347904047,0.00328865183601123,1.21442504477885,2.3198359935032,1000,1000,0.00276510541487554,8.74403108147153e-05,1.67755047127093,1.67375356969315,1.47264994792184,0.0713473327591872,0.00225620076496977,1.67149736892818,1.67149736892818,0.00320121152519651,0.00337609214682595,1.67149736892818,1.67149736892818,2.48298210210348,2.49468562820185,2.47158570828101
"prey",90,0.00387207734181106,0.00315621019776186,1.21667215948171,2.3198359935032,1000,1000,0.00267173904906007,8.44878070864218e-05,1.67765218272806,1.67375356969315,1.47533668397643,0.0699518393631795,0.0022120713890587,1.67154149830409,1.67154149830409,0.00307172239067544,0.00324069800484829,1.67154149830409,1.67154149830409,2.50083408129018,2.51261803657205,2.48936143824851
"prey",91,0.00347018219574603,0.00308331351741198,1.21667215948171,2.3198359935032,1000,1000,0.00206678186096825,6.53573810738114e-05,1.68183171664282,1.67375356969315,1.51015678989158,0.0629797901147425,0.00199159583321944,1.67176197385993,1.67176197385993,0.00301795613633817,0.00314867089848579,1.67176197385993,1.67176197385993,2.51098231310699,2.52028707664947,2.50187272978606
"prey",92,0.00343067633771223,0.00289039336736734,1.2187992236143,2.31858198522112,1000,1000,0.00196545917673674,6.21532764656753e-05,1.67827058770896,1.67375356969315,1.52907043513346,0.058172212419898,0.00183956687778013,1.67191400281537,1.67191400281537,0.00282824009090167,0.00295254664383302,1.67191400281537,1.67191400281537,2.5390430480215,2.54848372580588,2.52980323274941
"prey",93,0.00330322286786348,0.00289039336736734,1.2187992236143,2.3198359935032,1000,1000,0.00193789165182835,6.12815147840358e-05,1.68003087440122,1.67375356969315,1.5117838950066,0.0558179545093035,0.00176511870581065,1.67198845098734,1.67198845098734,0.00282911185258331,0.00295167488215138,1.67198845098734,1.67198845098734,2.5390430480215,2.5483498818115,2.52993148040711
"prey",94,0.00318174969064412,0.00270917986141044,1.2208970034225,2.3198359935032,1000,1000,0.00174656698813718,5.52312976857378e-05,1.67806253912741,1.67375356969315,1.47662814281477,0.0495470396172155,0.00156681496508998,1.67218675472806,1.67218675472806,0.0026539485637247,0.00276441115909618,1.67218675472806,1.67218675472806,2.56716216136585,2.57610749846744,2.55839736258336
"prey",95,0.00297513508158862,0.00270917986141044,1.2208970034225,2.32956092598486,1000,1000,0.00156294073439176,4.94245256853423e-05,1.68205562897934,1.67675366862735,1.52938976616679,0.0481575116356454,0.001522874232147,1.6752307943952,1.6752307943952,0.0026597553357251,0.00275860438709578,1.6752307943952,1.6752307943952,2.56716216136585,2.57515831120032,2.55931057745505
"prey",96,0.00276370264362781,0.00235055374677355,1.23267875557524,2.32956092598486,1000,1000,0.00129903856858934,4.10792064514719e-05,1.68468650767833,1.6886879873326,1.5117838950066,0.0436712053939973,0.00138100477210063,1.6873069825605,1.6873069825605,0.00230947454032208,0.00239163295322503,1.6873069825605,1.6873069825605,2.62882981396719,2.63648682105917,2.6213054712641
"prey",97,0.0025892848855466,0.00235055374677355,1.23267875557524,2.32956092598486,1000,1000,0.000978913247430826,3.09559549359338e-05,1.68598570273113,1.6886879873326,1.52938976616679,0.0362348677103738,0.00114584712679672,1.6875421402058,1.6875421402058,0.00231959779183762,0.00238150970170949,1.6875421402058,1.6875421402058,2.62882981396719,2.63458731335424,2.62314764493538
"prey",98,0.00246906682555578,0.00220472932394165,1.23452579555439,2.32956092598486,1000,1000,0.000794900212264226,2.51369518330626e-05,1.6867265574831,1.6886879873326,1.56465765205999,0.0299995987729246,0.000948670610136342,1.68773931672246,1.68773931672246,0.00217959237210859,0.00222986627577471,1.68773931672246,1.68773931672246,2.65664472154048,2.66162472066009,2.65172118064444
"prey",99,0.00232992445155563,0.00220472932394165,1.23452579555439,2.32956092598486,1000,1000,0.000527000529851504,1.66652200244631e-05,1.68770135491513,1.6886879873326,1.60000060078155,0.0215123139442259,0.000680279098043543,1.68800770823456,1.68800770823456,0.00218806410391719,0.00222139454396611,1.68800770823456,1.68800770823456,2.65664472154048,2.65993995858647,2.65337429915086
"prey",100,0.00220472932394165,0.00220472932394165,1.23452579555439,2.32956092598486,1000,1000,0,0,1.6886879873326,1.6886879873326,1.6886879873326,0,0,1.6886879873326,1.6886879873326,0.00220472932394165,0.00220472932394165,1.6886879873326,1.6886879873326,2.65664472154048,2.65664472154048,2.65664472154048
